"caseid","date","event","comment","country1","country2","species","order","date2","year","post2017","decade","continent"
"38650","01/09/2021","Seizure","4 elephant tusks seized in Gabon - 4 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-09-01,2021,TRUE,"2023","Asia"
"38138","01/09/2021","Seizure","1 Sumatran tiger head, 2 deer heads, 203 sun bear teeth, ivory products and other wildlife seized at Bakauheni Port - 1 arrested","Indonesia",NA,"5 species","Proboscidea",2021-09-01,2021,TRUE,"2023","Asia"
"48372","31/08/2021","Poaching / Illegal Harvesting","1 elephant electrocuted in Khunia Palong, Cox's Bazaar - 1 arrested","Bangladesh",NA,"Elephantidae","Proboscidea",2021-08-31,2021,TRUE,"2023","Asia"
"42105","30/08/2021","Seizure","1 ivory necklace (0.0364 kg) seized in Changsha","China",NA,"Elephantidae","Proboscidea",2021-08-30,2021,TRUE,"2023","Asia"
"42104","26/08/2021","Seizure","1 ivory bangle and 1 ivory bracelet (0.060 kg) seized at Zhengzhou airport","China",NA,"Elephantidae","Proboscidea",2021-08-26,2021,TRUE,"2023","Asia"
"38240","26/08/2021","Enforcement Action / Prosecution","3 arrested for ivory trafficking in Huambo","Angola",NA,"Elephantidae","Proboscidea",2021-08-26,2021,TRUE,"2023","Asia"
"43037","25/08/2021","Seizure","75 pieces of ivory (2.4 kg) seized in Russey Keo district, Phnom Penh - 1 arrested","Cambodia",NA,"Elephantidae","Proboscidea",2021-08-25,2021,TRUE,"2023","Asia"
"39236","25/08/2021","Seizure","34 pieces of ivory (1.8 kg) seized in Russey Keo district, Phnom Penh - 1 arrested","Cambodia",NA,"Elephantidae","Proboscidea",2021-08-25,2021,TRUE,"2023","Asia"
"48355","20/08/2021","Seizure","2 tusks (16.8 kg) seized in Maun - 1 acquitted","Botswana",NA,"Elephantidae","Proboscidea",2021-08-20,2021,TRUE,"2023","Asia"
"42162","18/08/2021","Seizure","2 Elephant tusks seized in Dambe, Kataragama - 1 arrested","Sri Lanka",NA,"Elephas maximus","Proboscidea",2021-08-18,2021,TRUE,"2023","Asia"
"42156","17/08/2021","Enforcement Action / Prosecution","5 Elephant poachers arrested in Aceh","Indonesia",NA,"Elephas maximus sumatranus","Proboscidea",2021-08-17,2021,TRUE,"2023","Asia"
"42153","17/08/2021","Seizure","2 Elephant tusks (11 kg) seized in Vazhapadi, Tamil Nadu - 4 arrested","India",NA,"Elephantidae","Proboscidea",2021-08-17,2021,TRUE,"2023","Asia"
"42103","16/08/2021","Seizure","12 ivory carvings (0.245 kg) seized at Chengdu Shuangliu Airport","China","Egypt","Elephantidae","Proboscidea",2021-08-16,2021,TRUE,"2023","Asia"
"42101","16/08/2021","Seizure","1 ivory fan (0.113 kg) seized in Nanjing","China",NA,"Elephantidae","Proboscidea",2021-08-16,2021,TRUE,"2023","Asia"
"42161","15/08/2021","Poaching / Illegal Harvesting","1 Elephant poached (tusks removed) in Yala National Park","Sri Lanka",NA,"Elephas maximus","Proboscidea",2021-08-15,2021,TRUE,"2023","Asia"
"42152","14/08/2021","Seizure","2 Elephant tusks (9.4 kg) seized in Deogarh, Odisha","India",NA,"Elephantidae","Proboscidea",2021-08-14,2021,TRUE,"2023","Asia"
"42098","12/08/2021","Seizure","1 ivory carving (0.0704 kg) seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-08-12,2021,TRUE,"2023","Asia"
"42097","12/08/2021","Seizure","3 ivory balls and 1 ivory carving seized at Nanchang Changbei airport","China",NA,"Elephantidae","Proboscidea",2021-08-12,2021,TRUE,"2023","Asia"
"48639","11/08/2021","Seizure","3 worked ivory products seized in Shunqing District, Nanchong - 1 arrested","China","Japan","Elephantidae","Proboscidea",2021-08-11,2021,TRUE,"2023","Asia"
"37763","11/08/2021","Seizure","1 Elephant tusk seized in Daimabari, Assam - 2 arrested","India",NA,"Elephantidae","Proboscidea",2021-08-11,2021,TRUE,"2023","Asia"
"42096","10/08/2021","Seizure","318 ivory piano keys (0.68 kg) seized in Tianjin","China",NA,"Elephantidae","Proboscidea",2021-08-10,2021,TRUE,"2023","Asia"
"42095","10/08/2021","Seizure","1 walking stick handle and 1 umbrella handle made from ivory seized in Kunming","China",NA,"Elephantidae","Proboscidea",2021-08-10,2021,TRUE,"2023","Asia"
"42094","09/08/2021","Seizure","2 ivory carvings (0.0131 kg) seized in Menglian","China",NA,"Elephantidae","Proboscidea",2021-08-09,2021,TRUE,"2023","Asia"
"45159","08/08/2021","Seizure","Ivory carvings, deer skin, tiger claws, porcupine quills, conch shells and other wildlife seized in KSRTC Layout, Bengaluru - 1 arrested","India",NA,"11 species","Proboscidea",2021-08-08,2021,TRUE,"2023","Asia"
"42077","07/08/2021","Seizure","1 piece of Elephant tusk seized in Mohora, Chittagong - 3 arrested","Bangladesh",NA,"Elephantidae","Proboscidea",2021-08-07,2021,TRUE,"2023","Asia"
"37529","07/08/2021","Seizure","5 turtle shells, 10 sea shells, 1 sea fan, ivory carvings and other wildlife seized in Kanniyakumari, Tamil Nadu","India",NA,"6 species","Proboscidea",2021-08-07,2021,TRUE,"2023","Asia"
"45164","06/08/2021","Seizure","2 elephant tusks seized in Samjhana Chowk, Baijnath Rural Municipality, Banke - 3 arrested","Nepal",NA,"Elephantidae","Proboscidea",2021-08-06,2021,TRUE,"2023","Asia"
"42093","04/08/2021","Seizure","1 ivory necklace with pendant (0.0749 kg) seized in Menglian","China",NA,"Elephantidae","Proboscidea",2021-08-04,2021,TRUE,"2023","Asia"
"45167","03/08/2021","Seizure","0.8832 kg of ivory piano keys seized in Shanghai - 2 companies fined","China","Japan","Elephantidae","Proboscidea",2021-08-03,2021,TRUE,"2023","Asia"
"45166","03/08/2021","Poaching / Illegal Harvesting","1 elephant found dead (tusks missing) in Udumalai forest range, Anamalai Tiger Reserve - 2 arrested","India",NA,"Elephas maximus","Proboscidea",2021-08-03,2021,TRUE,"2023","Asia"
"39908","03/08/2021","Seizure","2 elephant tusks (2.5 kg) seized in Katavi - 1 arrested","Tanzania, United Republic of",NA,"Elephantidae","Proboscidea",2021-08-03,2021,TRUE,"2023","Asia"
"37533","03/08/2021","Seizure","Logs & 1 live elephant seized in Dulung Forest Reserve, Lakhimpur, Assam - 3 arrested","India",NA,"2 species","Proboscidea",2021-08-03,2021,TRUE,"2023","Asia"
"48352","02/08/2021","Seizure","ivory seized in Guruve District - 3 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-08-02,2021,TRUE,"2023","Africa"
"42091","02/08/2021","Seizure","1 ivory walking stick and 1 pair of chopsticks (total 0.2664 kg) seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-08-02,2021,TRUE,"2023","Asia"
"48742","01/08/2021","Seizure","16.1 kg ivory seized - 5 arrested","India",NA,"Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"48353","01/08/2021","Poaching / Illegal Harvesting","1 elephant shot in South Luangwa National Park","Zambia",NA,"Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"45161","01/08/2021","Seizure","2 elephant tusks seized near Ghatkopar railway station, Mumbai - 2 arrested","India",NA,"Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"42100","01/08/2021","Seizure","3 ivory umbrella handles (0.668 kg) seized in Jiangmen","China","Hong Kong","2 species","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"42099","01/08/2021","Seizure","1 ivory pendant (0.02014 kg) seized in Jiangmen","China","United States of America","Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"42092","01/08/2021","Seizure","1 carved tusk (0.558 kg) sezed in Nanjing","China",NA,"Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"40521","01/08/2021","Seizure","5 ivory pieces (5.4 kg) seized at Sunshine Plaza, Francistown - 1 convicted","Botswana",NA,"Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"40492","01/08/2021","Seizure","10.25 kg of ivory and impala skull seized - 1 charged","Malawi",NA,"2 species","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"37962","01/08/2021","Seizure","1 Leopard skin, 2 Elephant tusks and pangolin scales seized in Gabon - 1 arrested","Gabon",NA,"3 species","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"37599","01/08/2021","Seizure","Elephant tusks, carved ivory and elephant bones seized in Kothagiri, Tamil Nadu - 3 arrested including suspected kingpin","India",NA,"Elephantidae","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"37545","01/08/2021","Seizure","24 red coral products (0.259 kg) and 2 ivory products (0.0064 kg) seized in Maoming","China",NA,"2 species","Proboscidea",2021-08-01,2021,TRUE,"2023","Asia"
"37498","31/07/2021","Seizure","19 elephant tusks (100 kg) seized in Kangari, Muranga county - 4 arrested","Kenya",NA,"Elephantidae","Proboscidea",2021-07-31,2021,TRUE,"2023","Africa"
"38600","30/07/2021","Seizure","1 ivory piece seized in Otjondeka - 1 charged","Namibia",NA,"Elephantidae","Proboscidea",2021-07-30,2021,TRUE,"2023","Africa"
"37496","28/07/2021","Seizure","7,137 kg pangolin scales, 4.6 kg pangolin claws & 870.44 kg ivory seized in Lagos - 3 arrested","Nigeria",NA,"2 species","Proboscidea",2021-07-28,2021,TRUE,"2023","Asia"
"42090","27/07/2021","Seizure","0.2734 kg of raw ivory seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-07-27,2021,TRUE,"2023","Asia"
"42089","27/07/2021","Seizure","1 ivory carving (0.0946 kg) seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-07-27,2021,TRUE,"2023","Asia"
"37601","26/07/2021","Seizure","6 pieces of elephant tusk (15.8 kg) seized in Mabera, Migori County - 2 arrested","Kenya",NA,"Elephantidae","Proboscidea",2021-07-26,2021,TRUE,"2023","Africa"
"","37352","Seizure","4 ivory pieces (12.5 kg) seized in Mutawatawa, Murewa - 4 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",NA,NA,NA,"","Africa"
"42087","21/07/2021","Seizure","4 ivory carvings (0.186 kg) seized at Zhengzhou airport","China",NA,"Elephantidae","Proboscidea",2021-07-21,2021,TRUE,"2023","Asia"
"42086","19/07/2021","Seizure","8 ivory carvings (0.1207 kg) seized in Guangzhou","China",NA,"Elephantidae","Proboscidea",2021-07-19,2021,TRUE,"2023","Asia"
"37095","19/07/2021","Seizure","7 ivory carvings seized in Mahasamund District, Chhattisgarh - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-07-19,2021,TRUE,"2023","Asia"
"42085","17/07/2021","Seizure","4 ivory scroll heads seized in Guangzhou","China",NA,"Elephantidae","Proboscidea",2021-07-17,2021,TRUE,"2023","Asia"
"37602","17/07/2021","Seizure","8 pieces of Elephant tusks (101 kg) seized in Kinango, Kwale County - 1 charged","Kenya",NA,"Elephantidae","Proboscidea",2021-07-17,2021,TRUE,"2023","Africa"
"37926","16/07/2021","Seizure","Elephant tusks seized in Highfield, Harare - 2 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-07-16,2021,TRUE,"2023","Africa"
"37922","15/07/2021","Seizure","3 tusks seized in Kahenge - 1 Namibian charged","Namibia",NA,"Elephantidae","Proboscidea",2021-07-15,2021,TRUE,"2023","Africa"
"37380","15/07/2021","Seizure","1 ivory figurine seized from a postal parcel in Hangzhou","China","Japan","Elephantidae","Proboscidea",2021-07-15,2021,TRUE,"2023","Asia"
"37379","15/07/2021","Seizure","23 ivory pieces seized in Hangzhou","China","Malawi","Elephantidae","Proboscidea",2021-07-15,2021,TRUE,"2023","Asia"
"37066","15/07/2021","Seizure","4 Elephant tusks (14 kg) seized in Torosei, Kajiado - no arrests","Kenya",NA,"Elephantidae","Proboscidea",2021-07-15,2021,TRUE,"2023","Africa"
"37377","13/07/2021","Seizure","18 ivory carvings (1.4 kg) and pangolin scales (0.518 kg) seized at Xi'92an Xianyang Airport - 2 suspects","China",NA,"2 species","Proboscidea",2021-07-13,2021,TRUE,"2023","Asia"
"42084","12/07/2021","Seizure","1 ivory necklace (0.0125 kg) seized at Dalian Zhoushuizi airport","China",NA,"Elephantidae","Proboscidea",2021-07-12,2021,TRUE,"2023","Asia"
"42083","12/07/2021","Seizure","1 ivory bangle and 2 pendants (total 0.08476 kg) seized at Hangzhou Xiaoshan Airport","China",NA,"Elephantidae","Proboscidea",2021-07-12,2021,TRUE,"2023","Asia"
"36937","11/07/2021","Poaching / Illegal Harvesting","1 Sumatran elephant found beheaded in Jambo Reuhat, Aceh","Indonesia",NA,"Elephas maximus sumatranus","Proboscidea",2021-07-11,2021,TRUE,"2023","Asia"
"37933","10/07/2021","Seizure","16.25 kg of Elephant tusks seized in Matsheumhlope, Bulawayo - 2 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-07-10,2021,TRUE,"2023","Africa"
"42081","07/07/2021","Seizure","1 ivory necklace with pendant (0.0479 kg) seized at Kunming Changshui Airport","China",NA,"Elephantidae","Proboscidea",2021-07-07,2021,TRUE,"2023","Asia"
"42080","07/07/2021","Seizure","0.1668 kg of ivory seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-07-07,2021,TRUE,"2023","Asia"
"37309","05/07/2021","Seizure","10 Elephant tusks seized in Rushinga, Mashonaland Central - 1 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-07-05,2021,TRUE,"2023","Africa"
"37374","02/07/2021","Seizure","0.5642 kg of ivory seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-07-02,2021,TRUE,"2023","Asia"
"45168","01/07/2021","Poaching / Illegal Harvesting","2 chimpanzees and 1 elephant poached in Congo - 2 convicted","Congo",NA,"2 species","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"42149","01/07/2021","Seizure","6 Elephant tusks seized in Mounana, Haut-Ogoou'e9 - 2 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"38903","01/07/2021","Seizure","4 ivory products (0.6 kg), 14.58 kg of pangolin scales, 1.69 kg of seahorse powder, 0.2 kg of fish gelatin and 1.8 kg of sea cucumbers seized at Chengdu Shuangliu Airport","China","Germany","5 species","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"38901","01/07/2021","Seizure","70 ivory chopsticks (1.775 kg) seized at Chengdu Shuangliu Airport","China","Germany","Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37456","01/07/2021","Seizure","2 Elephant tusks (23 kg) seized in C'f4te d'92Ivoire - 3 arrested","Cote d'Ivoire",NA,"Loxodonta","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37378","01/07/2021","Seizure","8 ivory products (0.626 kg) seized at Nanjing Lukou Airport","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37376","01/07/2021","Seizure","1.526 kg of ivory carvings seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37373","01/07/2021","Seizure","23 red coral products (6.6 kg), 1 ivory carving (0.088 kg) and 202 chess pieces made from giant clams seized in Dalian","China","Japan","3 species","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37371","01/07/2021","Seizure","1 carved elephant tusk piece (2.3 kg) seized from a postal parcel in Beijing","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37281","01/07/2021","Seizure","2 ivory bangles (0.175 kg) seized at Guangzhou Baiyun Airport","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37279","01/07/2021","Seizure","1 Elephant tusk (10.63 kg) seized in Suzhou","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37240","01/07/2021","Seizure","2 ivory scroll heads (0.141 kg) seized in Wenzhou","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37239","01/07/2021","Seizure","Ivory Mahjong pieces (1.568 kg) seized in Luzhou","China",NA,"Elephantidae","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37231","01/07/2021","Seizure","1 Rhino horn and 1 Elephant tusk seized in Dibrugarh, Assam - 2 arrested","India",NA,"2 species","Proboscidea",2021-07-01,2021,TRUE,"2023","Asia"
"37308","30/06/2021","Seizure","5 tusks (6 kg) seized at Ntabazinduna Tollgate, Harare Road - 3 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-06-30,2021,TRUE,"2023","Africa"
"37116","28/06/2021","Seizure","2 Elephant tusks seized in Surajpur District, Chhattisgarh - 3 arrested","India",NA,"Elephas maximus","Proboscidea",2021-06-28,2021,TRUE,"2023","Asia"
"36721","25/06/2021","Seizure","4 tusks (300 kg) seized at Cross Dete, Hwange - 4 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-06-25,2021,TRUE,"2023","Africa"
"37929","24/06/2021","Seizure","3 tusks seized in Oshakati - 1 Namibian charged","Namibia",NA,"Elephantidae","Proboscidea",2021-06-24,2021,TRUE,"2023","Africa"
"45171","23/06/2021","Enforcement Action / Prosecution","Army troops attempt to steal a baby elephant","Sri Lanka",NA,"Elephas maximus","Proboscidea",2021-06-23,2021,TRUE,"2023","Asia"
"37433","23/06/2021","Seizure","4 pieces of ivory and 5 kg of giant pangolin scales seized in Brazzaville - 2 arrested","Congo",NA,"2 species","Proboscidea",2021-06-23,2021,TRUE,"2023","Asia"
"37213","22/06/2021","Seizure","2 Elephant tusks (10.6 kg) seized in Sonbhadra, Uttar Pradesh - 3 arrested","India",NA,"Elephantidae","Proboscidea",2021-06-22,2021,TRUE,"2023","Asia"
"37103","22/06/2021","Seizure","35 kg of Elephant tusks seized from a private hospital in Patna, Bihar - 4 arrested","India",NA,"Elephantidae","Proboscidea",2021-06-22,2021,TRUE,"2023","Asia"
"36699","22/06/2021","Seizure","3.57 kg ivory seized in Harare - 4 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-06-22,2021,TRUE,"2023","Africa"
"37104","20/06/2021","Seizure","2 Elephant tusks (12.66 kg) seized in Raimona National Park, Assam - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-06-20,2021,TRUE,"2023","Asia"
"37370","19/06/2021","Seizure","4 coffee pots with ivory handles (0.232 kg) seized in Zuhai","China","Netherlands","Elephantidae","Proboscidea",2021-06-19,2021,TRUE,"2023","Asia"
"37209","12/06/2021","Seizure","2 Elephant tusks seized in Surumundi, Odisha - 1 suspect absconding","India",NA,"Elephas maximus","Proboscidea",2021-06-12,2021,TRUE,"2023","Asia"
"37208","12/06/2021","Poaching / Illegal Harvesting","1 Elephant poached in Thuamul Rampur, Odisha","India",NA,"Elephas maximus","Proboscidea",2021-06-12,2021,TRUE,"2023","Asia"
"40436","11/06/2021","Seizure","2 tusks seized in Oshakati - 2 charged","Namibia",NA,"Elephantidae","Proboscidea",2021-06-11,2021,TRUE,"2023","Africa"
"37381","09/06/2021","Seizure","60 ivory items seized at Leipzig airport - 1 arrested","Germany",NA,"Elephantidae","Proboscidea",2021-06-09,2021,TRUE,"2023","Asia"
"36375","09/06/2021","Seizure","2 elephant tusks seized in Kango, Estuaire - 2 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-06-09,2021,TRUE,"2023","Asia"
"36344","08/06/2021","Enforcement Action / Prosecution","Known ivory trafficker arrested in Butembo, North Kivu","Congo, Democratic Republic of The",NA,"Elephantidae","Proboscidea",2021-06-08,2021,TRUE,"2023","Asia"
"36276","08/06/2021","Seizure","11 tusks seized in Maputo - 2 Mozambicans arrested","Mozambique",NA,"Elephantidae","Proboscidea",2021-06-08,2021,TRUE,"2023","Asia"
"37312","07/06/2021","Poaching / Illegal Harvesting","2 Elephants poached in Kalacha, Marsabit County","Kenya",NA,"Loxodonta","Proboscidea",2021-06-07,2021,TRUE,"2023","Africa"
"36175","02/06/2021","Seizure","2 tusks seized in Mukwe - 1 charged","Namibia",NA,"Elephantidae","Proboscidea",2021-06-02,2021,TRUE,"2023","Africa"
"36043","02/06/2021","Seizure","17 ivory carvings (0.1201 kg), 50 hippo teeth (0.7759 kg) and 10 mammal bone products (0.2853 kg) seized at Shanghai Pudong International Airport","China",NA,"3 species","Proboscidea",2021-06-02,2021,TRUE,"2023","Asia"
"45173","01/06/2021","Seizure","4 pieces of ivory seized in Kampala - 2 arrested","Uganda",NA,"Loxodonta","Proboscidea",2021-06-01,2021,TRUE,"2023","Asia"
"38900","01/06/2021","Seizure","6 ivory carvings (0.3 kg) seized at Tianjin Airport","China",NA,"Elephantidae","Proboscidea",2021-06-01,2021,TRUE,"2023","Asia"
